Tracking ID,Tracking Date,Store Number,Product Description,Promotions,Total Sales
3024008,8/28/17,8,LAWN AND GARDEN,0,15
3024012,8/28/17,8,MEATS,0,1129.43
3024013,8/28/17,8,PERSONAL CARE,9,254
3024015,8/28/17,8,PLAYERS AND ELECTRONICS,0,12
3024016,8/28/17,8,POULTRY,0,588.473
3024017,8/28/17,8,PREPARED FOODS,0,226.95
3024018,8/28/17,8,PRODUCE,3,1
3024020,8/28/17,8,SEAFOOD,1,73.304
3024021,8/28/17,9,AUTOMOTIVE,0,21
3024024,8/28/17,9,BEVERAGES,24,2217
3024026,8/28/17,9,BREAD/BAKERY,3,521
3024028,8/28/17,9,CLEANING,23,1752
3024029,8/28/17,9,DAIRY,9,584
3024030,8/28/17,9,DELI,10,602.9347
3024031,8/28/17,9,EGGS,17,136
3024032,8/28/17,9,FROZEN FOODS,0,61.495
3024033,8/28/17,9,GROCERY I,65,7685
3024034,8/28/17,9,GROCERY II,0,18
3024036,8/28/17,9,HOME AND KITCHEN I,0,44
3024039,8/28/17,9,HOME CARE,9,696
3024040,8/28/17,9,LADIESWEAR,0,14
3024041,8/28/17,9,LAWN AND GARDEN,0,3
3024045,8/28/17,9,MEATS,0,404.3831
3024046,8/28/17,9,PERSONAL CARE,11,334
3024049,8/28/17,9,POULTRY,0,613.71704
3024050,8/28/17,9,PREPARED FOODS,0,56.86
3024051,8/28/17,9,PRODUCE,1,1906.603
3024053,8/28/17,9,SEAFOOD,0,22.9274
3024057,8/29/17,1,BEVERAGES,31,2803
3024059,8/29/17,1,BREAD/BAKERY,5,232.343
3024060,8/29/17,1,CELEBRATION,0,13
3024061,8/29/17,1,CLEANING,13,720
3024062,8/29/17,1,DAIRY,13,710
3024063,8/29/17,1,DELI,7,144.572
3024064,8/29/17,1,EGGS,0,163
3024065,8/29/17,1,FROZEN FOODS,0,97
3024066,8/29/17,1,GROCERY I,47,2327
3024072,8/29/17,1,HOME CARE,4,211
3024074,8/29/17,1,LAWN AND GARDEN,0,20
3024078,8/29/17,1,MEATS,0,712.06
3024079,8/29/17,1,PERSONAL CARE,5,145
3024081,8/29/17,1,PLAYERS AND ELECTRONICS,1,7
3024082,8/29/17,1,POULTRY,0,709.636
3024083,8/29/17,1,PREPARED FOODS,0,127.85
3024084,8/29/17,1,PRODUCE,1,3951.501
3024086,8/29/17,1,SEAFOOD,0,30.559
3024087,8/29/17,10,AUTOMOTIVE,0,5
3024089,8/29/17,10,BEAUTY,0,1
3024090,8/29/17,10,BEVERAGES,16,370
3024092,8/29/17,10,BREAD/BAKERY,2,112
3024094,8/29/17,10,CLEANING,17,776
3024095,8/29/17,10,DAIRY,6,336
3024096,8/29/17,10,DELI,2,205
3024097,8/29/17,10,EGGS,1,11
3024098,8/29/17,10,FROZEN FOODS,0,50.571
3024099,8/29/17,10,GROCERY I,44,2463
3024101,8/29/17,10,HARDWARE,0,2
3024102,8/29/17,10,HOME AND KITCHEN I,0,24
3024105,8/29/17,10,HOME CARE,5,310
3024108,8/29/17,10,LINGERIE,0,6
3024111,8/29/17,10,MEATS,0,205.056
3024112,8/29/17,10,PERSONAL CARE,10,131
3024115,8/29/17,10,POULTRY,0,216.878
3024116,8/29/17,10,PREPARED FOODS,0,19
3024117,8/29/17,10,PRODUCE,64,351.215
3024119,8/29/17,10,SEAFOOD,0,5
3024120,8/29/17,11,AUTOMOTIVE,0,6
3024123,8/29/17,11,BEVERAGES,25,1836
3024125,8/29/17,11,BREAD/BAKERY,4,576
3024126,8/29/17,11,CELEBRATION,0,31
3024127,8/29/17,11,CLEANING,24,1189
3024128,8/29/17,11,DAIRY,14,320
3024129,8/29/17,11,DELI,12,244.813
3024130,8/29/17,11,EGGS,1,88
3024131,8/29/17,11,FROZEN FOODS,0,52
3024132,8/29/17,11,GROCERY I,67,6304.683
3024133,8/29/17,11,GROCERY II,0,21
3024135,8/29/17,11,HOME AND KITCHEN I,1,13
3024136,8/29/17,11,HOME AND KITCHEN II,0,13
3024138,8/29/17,11,HOME CARE,5,933
3024139,8/29/17,11,LADIESWEAR,0,16
3024141,8/29/17,11,LINGERIE,0,14
3024142,8/29/17,11,LIQUOR WINE BEER,2,81
3024144,8/29/17,11,MEATS,0,694.64
3024145,8/29/17,11,PERSONAL CARE,14,234
3024147,8/29/17,11,PLAYERS AND ELECTRONICS,0,10
3024148,8/29/17,11,POULTRY,0,776.195
3024149,8/29/17,11,PREPARED FOODS,0,41
3024150,8/29/17,11,PRODUCE,141,1988.468
3024152,8/29/17,11,SEAFOOD,0,14
3024153,8/29/17,12,AUTOMOTIVE,0,9
3024156,8/29/17,12,BEVERAGES,16,517
3024158,8/29/17,12,BREAD/BAKERY,3,152
3024160,8/29/17,12,CLEANING,17,695
3024161,8/29/17,12,DAIRY,8,272
3024162,8/29/17,12,DELI,4,120
3024163,8/29/17,12,EGGS,1,70
3024164,8/29/17,12,FROZEN FOODS,1,52
3024165,8/29/17,12,GROCERY I,49,2088
3024177,8/29/17,12,MEATS,0,159.299
3024178,8/29/17,12,PERSONAL CARE,7,213
3024180,8/29/17,12,PLAYERS AND ELECTRONICS,0,6
3024181,8/29/17,12,POULTRY,0,305.056
3024183,8/29/17,12,PRODUCE,82,341.653
3024189,8/29/17,13,BEVERAGES,14,453
3024191,8/29/17,13,BREAD/BAKERY,2,103
3024193,8/29/17,13,CLEANING,21,594
3024194,8/29/17,13,DAIRY,7,238
3024195,8/29/17,13,DELI,2,85
3024196,8/29/17,13,EGGS,1,54
3024197,8/29/17,13,FROZEN FOODS,1,15
3024198,8/29/17,13,GROCERY I,46,1654
3024205,8/29/17,13,LADIESWEAR,0,5
3024210,8/29/17,13,MEATS,0,131.586
3024211,8/29/17,13,PERSONAL CARE,8,143
3024214,8/29/17,13,POULTRY,0,135.026
3024215,8/29/17,13,PREPARED FOODS,0,14
3024216,8/29/17,13,PRODUCE,43,299.712
3024219,8/29/17,14,AUTOMOTIVE,0,4
3024222,8/29/17,14,BEVERAGES,16,441
3024224,8/29/17,14,BREAD/BAKERY,2,174
3024225,8/29/17,14,CELEBRATION,0,4
3024226,8/29/17,14,CLEANING,18,816
3024227,8/29/17,14,DAIRY,7,483
3024228,8/29/17,14,DELI,5,131
3024229,8/29/17,14,EGGS,1,41
3024230,8/29/17,14,FROZEN FOODS,0,13
3024231,8/29/17,14,GROCERY I,54,1907
3024234,8/29/17,14,HOME AND KITCHEN I,0,8
3024240,8/29/17,14,LINGERIE,0,5
3024241,8/29/17,14,LIQUOR WINE BEER,0,7
3024243,8/29/17,14,MEATS,0,381.589
3024244,8/29/17,14,PERSONAL CARE,8,194
3024247,8/29/17,14,POULTRY,0,86.333
3024248,8/29/17,14,PREPARED FOODS,0,38
3024249,8/29/17,14,PRODUCE,77,479.677
3024252,8/29/17,15,AUTOMOTIVE,0,8
3024254,8/29/17,15,BEAUTY,0,1
3024255,8/29/17,15,BEVERAGES,22,612
3024257,8/29/17,15,BREAD/BAKERY,3,199
3024258,8/29/17,15,CELEBRATION,0,4
3024259,8/29/17,15,CLEANING,22,620
3024260,8/29/17,15,DAIRY,8,329
3024261,8/29/17,15,DELI,6,262
3024262,8/29/17,15,EGGS,1,55
3024263,8/29/17,15,FROZEN FOODS,0,23
3024264,8/29/17,15,GROCERY I,64,3720
3024270,8/29/17,15,HOME CARE,6,233
3024271,8/29/17,15,LADIESWEAR,0,12
3024273,8/29/17,15,LINGERIE,0,1
3024274,8/29/17,15,LIQUOR WINE BEER,0,35
3024276,8/29/17,15,MEATS,0,149.201
3024277,8/29/17,15,PERSONAL CARE,12,180
3024280,8/29/17,15,POULTRY,0,97.654
3024281,8/29/17,15,PREPARED FOODS,0,20
3024282,8/29/17,15,PRODUCE,92,903.658
3024284,8/29/17,15,SEAFOOD,0,3
3024285,8/29/17,16,AUTOMOTIVE,0,5
3024288,8/29/17,16,BEVERAGES,20,401
3024290,8/29/17,16,BREAD/BAKERY,2,181
3024292,8/29/17,16,CLEANING,17,838
3024293,8/29/17,16,DAIRY,7,508
3024294,8/29/17,16,DELI,6,221
3024295,8/29/17,16,EGGS,1,258
3024296,8/29/17,16,FROZEN FOODS,1,12
3024297,8/29/17,16,GROCERY I,40,2578
3024301,8/29/17,16,HOME AND KITCHEN II,0,9
3024309,8/29/17,16,MEATS,0,68.885
3024310,8/29/17,16,PERSONAL CARE,7,164
3024313,8/29/17,16,POULTRY,0,76.512
3024314,8/29/17,16,PREPARED FOODS,0,62
3024315,8/29/17,16,PRODUCE,83,1062.49
3024317,8/29/17,16,SEAFOOD,0,5
3024318,8/29/17,17,AUTOMOTIVE,0,5
3024321,8/29/17,17,BEVERAGES,19,1173
3024323,8/29/17,17,BREAD/BAKERY,3,204
3024325,8/29/17,17,CLEANING,19,772
3024326,8/29/17,17,DAIRY,12,404
3024327,8/29/17,17,DELI,7,232
3024328,8/29/17,17,EGGS,1,72
3024329,8/29/17,17,FROZEN FOODS,1,29
3024330,8/29/17,17,GROCERY I,56,2576
3024333,8/29/17,17,HOME AND KITCHEN I,1,19
3024336,8/29/17,17,HOME CARE,9,267
3024342,8/29/17,17,MEATS,0,220.509
3024343,8/29/17,17,PERSONAL CARE,11,130
3024346,8/29/17,17,POULTRY,1,348.53
3024347,8/29/17,17,PREPARED FOODS,0,59
3024348,8/29/17,17,PRODUCE,117,1054.232
3024350,8/29/17,17,SEAFOOD,0,20
3024351,8/29/17,18,AUTOMOTIVE,0,2
3024354,8/29/17,18,BEVERAGES,23,952
3024356,8/29/17,18,BREAD/BAKERY,3,656
3024358,8/29/17,18,CLEANING,23,602
3024359,8/29/17,18,DAIRY,12,444
3024360,8/29/17,18,DELI,10,154.771
3024361,8/29/17,18,EGGS,1,112
3024362,8/29/17,18,FROZEN FOODS,0,28
3024363,8/29/17,18,GROCERY I,64,1607.357
3024369,8/29/17,18,HOME CARE,7,204
3024375,8/29/17,18,MEATS,0,162.8255
3024376,8/29/17,18,PERSONAL CARE,8,118
3024379,8/29/17,18,POULTRY,1,165.4432
3024380,8/29/17,18,PREPARED FOODS,0,45
3024381,8/29/17,18,PRODUCE,146,2035.715
3024383,8/29/17,18,SEAFOOD,0,7.6296
3024387,8/29/17,19,BEVERAGES,19,1060
3024389,8/29/17,19,BREAD/BAKERY,1,222
3024391,8/29/17,19,CLEANING,15,1342
3024392,8/29/17,19,DAIRY,8,444
3024393,8/29/17,19,DELI,6,146
3024394,8/29/17,19,EGGS,1,243
3024395,8/29/17,19,FROZEN FOODS,1,31
3024396,8/29/17,19,GROCERY I,55,1987
3024402,8/29/17,19,HOME CARE,5,258
3024408,8/29/17,19,MEATS,0,140.98401
3024409,8/29/17,19,PERSONAL CARE,11,175
3024410,8/29/17,19,PET SUPPLIES,0,1
3024412,8/29/17,19,POULTRY,0,96.194
3024413,8/29/17,19,PREPARED FOODS,0,26
3024414,8/29/17,19,PRODUCE,75,424.717
3024420,8/29/17,2,BEVERAGES,34,1044
3024422,8/29/17,2,BREAD/BAKERY,10,338.022
3024423,8/29/17,2,CELEBRATION,2,10
3024424,8/29/17,2,CLEANING,11,838
3024425,8/29/17,2,DAIRY,12,827
3024426,8/29/17,2,DELI,10,232.299
3024427,8/29/17,2,EGGS,0,187
3024428,8/29/17,2,FROZEN FOODS,0,117
3024429,8/29/17,2,GROCERY I,56,3052
3024435,8/29/17,2,HOME CARE,3,294
3024437,8/29/17,2,LAWN AND GARDEN,0,9
3024440,8/29/17,2,MAGAZINES,0,3
3024441,8/29/17,2,MEATS,1,388.863
3024442,8/29/17,2,PERSONAL CARE,11,242
3024444,8/29/17,2,PLAYERS AND ELECTRONICS,0,8
3024445,8/29/17,2,POULTRY,0,713.881
3024446,8/29/17,2,PREPARED FOODS,0,122.783005
3024447,8/29/17,2,PRODUCE,3,37
3024449,8/29/17,2,SEAFOOD,1,33.77
3024552,8/29/17,23,BEVERAGES,32,397
3024554,8/29/17,23,BREAD/BAKERY,9,226.65
3024556,8/29/17,23,CLEANING,7,589
3024557,8/29/17,23,DAIRY,10,494
3024558,8/29/17,23,DELI,6,102.628
3024559,8/29/17,23,EGGS,0,45
3024560,8/29/17,23,FROZEN FOODS,1,81
3024561,8/29/17,23,GROCERY I,43,1557
3024567,8/29/17,23,HOME CARE,1,178
3024573,8/29/17,23,MEATS,0,555.362
3024574,8/29/17,23,PERSONAL CARE,12,218
3024576,8/29/17,23,PLAYERS AND ELECTRONICS,0,8
3024577,8/29/17,23,POULTRY,0,460.176
3024578,8/29/17,23,PREPARED FOODS,0,53.551
3024579,8/29/17,23,PRODUCE,2,3
3024581,8/29/17,23,SEAFOOD,1,21.391
3024585,8/29/17,24,BEVERAGES,33,2678
3024587,8/29/17,24,BREAD/BAKERY,13,720.787
3024589,8/29/17,24,CLEANING,12,858
3024590,8/29/17,24,DAIRY,17,905
3024591,8/29/17,24,DELI,10,193.168
3024592,8/29/17,24,EGGS,0,181
3024593,8/29/17,24,FROZEN FOODS,1,171.753
3024594,8/29/17,24,GROCERY I,42,2829
3024600,8/29/17,24,HOME CARE,2,294
3024602,8/29/17,24,LAWN AND GARDEN,0,8
3024606,8/29/17,24,MEATS,0,415.47
3024607,8/29/17,24,PERSONAL CARE,7,271
3024610,8/29/17,24,POULTRY,0,541.872
3024611,8/29/17,24,PREPARED FOODS,0,101.526
3024612,8/29/17,24,PRODUCE,2,6300.022
3024614,8/29/17,24,SEAFOOD,0,54.814
3024618,8/29/17,25,BEVERAGES,32,659
3024620,8/29/17,25,BREAD/BAKERY,10,289.614
3024621,8/29/17,25,CELEBRATION,0,9
3024622,8/29/17,25,CLEANING,11,392
3024623,8/29/17,25,DAIRY,13,388
3024624,8/29/17,25,DELI,8,132.409
3024625,8/29/17,25,EGGS,0,130
3024626,8/29/17,25,FROZEN FOODS,1,61
3024627,8/29/17,25,GROCERY I,33,945
3024633,8/29/17,25,HOME CARE,1,82
3024635,8/29/17,25,LAWN AND GARDEN,0,4
3024639,8/29/17,25,MEATS,0,284.116
3024640,8/29/17,25,PERSONAL CARE,9,84
3024643,8/29/17,25,POULTRY,0,244.18
3024644,8/29/17,25,PREPARED FOODS,0,70.653
3024645,8/29/17,25,PRODUCE,0,1920.234
3024647,8/29/17,25,SEAFOOD,1,5
3024651,8/29/17,26,BEVERAGES,29,307
3024653,8/29/17,26,BREAD/BAKERY,5,221
3024654,8/29/17,26,CELEBRATION,0,10
3024655,8/29/17,26,CLEANING,4,361
3024656,8/29/17,26,DAIRY,8,177
3024657,8/29/17,26,DELI,2,110.341
3024658,8/29/17,26,EGGS,0,37
3024659,8/29/17,26,FROZEN FOODS,0,25
3024660,8/29/17,26,GROCERY I,35,1101
3024666,8/29/17,26,HOME CARE,2,154
3024672,8/29/17,26,MEATS,0,328.973
3024673,8/29/17,26,PERSONAL CARE,4,108
3024675,8/29/17,26,PLAYERS AND ELECTRONICS,0,6
3024676,8/29/17,26,POULTRY,1,90.538
3024677,8/29/17,26,PREPARED FOODS,0,5
3024678,8/29/17,26,PRODUCE,1,623.403
3024680,8/29/17,26,SEAFOOD,0,3.53
3024684,8/29/17,27,BEVERAGES,31,2801
3024686,8/29/17,27,BREAD/BAKERY,11,402.836
3024687,8/29/17,27,CELEBRATION,0,18
3024688,8/29/17,27,CLEANING,13,444
3024689,8/29/17,27,DAIRY,13,507
3024690,8/29/17,27,DELI,9,192.817
3024691,8/29/17,27,EGGS,0,127
3024692,8/29/17,27,FROZEN FOODS,1,87
3024693,8/29/17,27,GROCERY I,53,2053
3024699,8/29/17,27,HOME CARE,3,213
3024701,8/29/17,27,LAWN AND GARDEN,0,7
3024705,8/29/17,27,MEATS,0,180.439
3024706,8/29/17,27,PERSONAL CARE,15,134
3024708,8/29/17,27,PLAYERS AND ELECTRONICS,0,3
3024709,8/29/17,27,POULTRY,1,278.428
3024710,8/29/17,27,PREPARED FOODS,0,89.805
3024711,8/29/17,27,PRODUCE,0,5
3024713,8/29/17,27,SEAFOOD,0,26.337
3024714,8/29/17,28,AUTOMOTIVE,0,15
3024717,8/29/17,28,BEVERAGES,28,938
3024719,8/29/17,28,BREAD/BAKERY,3,379
3024721,8/29/17,28,CLEANING,27,742
3024722,8/29/17,28,DAIRY,11,593
3024723,8/29/17,28,DELI,9,207.552
3024724,8/29/17,28,EGGS,1,576
3024725,8/29/17,28,FROZEN FOODS,1,25
3024726,8/29/17,28,GROCERY I,61,3055.992
3024727,8/29/17,28,GROCERY II,0,4
3024729,8/29/17,28,HOME AND KITCHEN I,0,27
3024731,8/29/17,28,HOME APPLIANCES,0,1
3024732,8/29/17,28,HOME CARE,9,247
3024735,8/29/17,28,LINGERIE,0,22
3024736,8/29/17,28,LIQUOR WINE BEER,0,226
3024738,8/29/17,28,MEATS,0,93.684
3024739,8/29/17,28,PERSONAL CARE,13,212
3024740,8/29/17,28,PET SUPPLIES,0,4
3024742,8/29/17,28,POULTRY,1,171.098
3024743,8/29/17,28,PREPARED FOODS,0,38.507
3024744,8/29/17,28,PRODUCE,118,2646.4429
3024746,8/29/17,28,SEAFOOD,0,3
3024783,8/29/17,3,BEVERAGES,36,3384
3024785,8/29/17,3,BREAD/BAKERY,11,877.256
3024786,8/29/17,3,CELEBRATION,0,16
3024787,8/29/17,3,CLEANING,13,1950
3024788,8/29/17,3,DAIRY,18,1697
3024789,8/29/17,3,DELI,7,328.706
3024790,8/29/17,3,EGGS,0,502
3024791,8/29/17,3,FROZEN FOODS,1,286.856
3024792,8/29/17,3,GROCERY I,66,6162
3024798,8/29/17,3,HOME CARE,8,560
3024800,8/29/17,3,LAWN AND GARDEN,0,22
3024804,8/29/17,3,MEATS,0,1135.474
3024805,8/29/17,3,PERSONAL CARE,17,323
3024807,8/29/17,3,PLAYERS AND ELECTRONICS,0,21
3024808,8/29/17,3,POULTRY,0,1613.129
3024809,8/29/17,3,PREPARED FOODS,0,487.036
3024810,8/29/17,3,PRODUCE,2,5
3024812,8/29/17,3,SEAFOOD,1,122.735
3024816,8/29/17,30,BEVERAGES,22,516
3024818,8/29/17,30,BREAD/BAKERY,3,115
3024820,8/29/17,30,CLEANING,19,337
3024821,8/29/17,30,DAIRY,5,207
3024822,8/29/17,30,DELI,3,92
3024823,8/29/17,30,EGGS,1,154
3024824,8/29/17,30,FROZEN FOODS,1,28
3024825,8/29/17,30,GROCERY I,52,1120
3024837,8/29/17,30,MEATS,0,83.821
3024838,8/29/17,30,PERSONAL CARE,6,84
3024841,8/29/17,30,POULTRY,0,123.522995
3024843,8/29/17,30,PRODUCE,94,823.68
3024846,8/29/17,31,AUTOMOTIVE,0,12
3024849,8/29/17,31,BEVERAGES,22,791
3024851,8/29/17,31,BREAD/BAKERY,3,288
3024852,8/29/17,31,CELEBRATION,0,6
3024853,8/29/17,31,CLEANING,26,754
3024854,8/29/17,31,DAIRY,7,877
3024855,8/29/17,31,DELI,7,199.965
3024856,8/29/17,31,EGGS,1,185
3024857,8/29/17,31,FROZEN FOODS,1,47.727
3024858,8/29/17,31,GROCERY I,59,2346.024
3024859,8/29/17,31,GROCERY II,0,7
3024861,8/29/17,31,HOME AND KITCHEN I,0,18
3024862,8/29/17,31,HOME AND KITCHEN II,1,8
3024864,8/29/17,31,HOME CARE,9,304
3024870,8/29/17,31,MEATS,0,399.5386
3024871,8/29/17,31,PERSONAL CARE,10,278
3024874,8/29/17,31,POULTRY,0,146.829
3024875,8/29/17,31,PREPARED FOODS,0,49
3024876,8/29/17,31,PRODUCE,127,2304.033
3024878,8/29/17,31,SEAFOOD,0,1
3024882,8/29/17,32,BEVERAGES,15,208
3024884,8/29/17,32,BREAD/BAKERY,2,101
3024886,8/29/17,32,CLEANING,9,231
3024887,8/29/17,32,DAIRY,2,84
3024888,8/29/17,32,DELI,0,80
3024889,8/29/17,32,EGGS,1,93
3024890,8/29/17,32,FROZEN FOODS,0,5
3024891,8/29/17,32,GROCERY I,40,807
3024894,8/29/17,32,HOME AND KITCHEN I,0,17
3024897,8/29/17,32,HOME CARE,4,81
3024900,8/29/17,32,LINGERIE,0,1
3024903,8/29/17,32,MEATS,0,60.69
3024904,8/29/17,32,PERSONAL CARE,5,64
3024907,8/29/17,32,POULTRY,0,82.32
3024909,8/29/17,32,PRODUCE,61,325.106
3024912,8/29/17,33,AUTOMOTIVE,0,3
3024914,8/29/17,33,BEAUTY,0,1
3024915,8/29/17,33,BEVERAGES,21,431
3024917,8/29/17,33,BREAD/BAKERY,3,231
3024918,8/29/17,33,CELEBRATION,0,5
3024919,8/29/17,33,CLEANING,18,692
3024920,8/29/17,33,DAIRY,5,380
3024921,8/29/17,33,DELI,6,160
3024922,8/29/17,33,EGGS,1,194
3024923,8/29/17,33,FROZEN FOODS,1,39
3024924,8/29/17,33,GROCERY I,55,2189
3024926,8/29/17,33,HARDWARE,0,1
3024927,8/29/17,33,HOME AND KITCHEN I,1,25
3024928,8/29/17,33,HOME AND KITCHEN II,0,5
3024929,8/29/17,33,HOME APPLIANCES,0,1
3024930,8/29/17,33,HOME CARE,8,190
3024933,8/29/17,33,LINGERIE,0,18
3024934,8/29/17,33,LIQUOR WINE BEER,0,111
3024936,8/29/17,33,MEATS,0,291.105
3024937,8/29/17,33,PERSONAL CARE,8,256
3024939,8/29/17,33,PLAYERS AND ELECTRONICS,0,4
3024940,8/29/17,33,POULTRY,0,245.133
3024941,8/29/17,33,PREPARED FOODS,0,31
3024942,8/29/17,33,PRODUCE,101,2103.285
3024944,8/29/17,33,SEAFOOD,0,8
3024945,8/29/17,34,AUTOMOTIVE,0,5
3024948,8/29/17,34,BEVERAGES,21,1064
3024950,8/29/17,34,BREAD/BAKERY,3,470
3024951,8/29/17,34,CELEBRATION,0,28
3024952,8/29/17,34,CLEANING,22,844
3024953,8/29/17,34,DAIRY,7,526
3024954,8/29/17,34,DELI,6,185.98
3024955,8/29/17,34,EGGS,1,135
3024956,8/29/17,34,FROZEN FOODS,1,111.486
3024957,8/29/17,34,GROCERY I,64,2515.524
3024958,8/29/17,34,GROCERY II,0,5
3024960,8/29/17,34,HOME AND KITCHEN I,1,25
3024961,8/29/17,34,HOME AND KITCHEN II,1,44
3024962,8/29/17,34,HOME APPLIANCES,0,1
3024963,8/29/17,34,HOME CARE,6,343
3024966,8/29/17,34,LINGERIE,0,18
3024969,8/29/17,34,MEATS,0,198.817
3024970,8/29/17,34,PERSONAL CARE,13,304
3024973,8/29/17,34,POULTRY,1,157.826
3024974,8/29/17,34,PREPARED FOODS,0,27
3024975,8/29/17,34,PRODUCE,103,1492.19
3024977,8/29/17,34,SEAFOOD,0,9
3024978,8/29/17,35,AUTOMOTIVE,0,1
3024980,8/29/17,35,BEAUTY,0,1
3024981,8/29/17,35,BEVERAGES,19,374
3024983,8/29/17,35,BREAD/BAKERY,3,50
3024984,8/29/17,35,CELEBRATION,0,7
3024985,8/29/17,35,CLEANING,13,205
3024986,8/29/17,35,DAIRY,6,109
3024987,8/29/17,35,DELI,4,26
3024988,8/29/17,35,EGGS,1,108
3024989,8/29/17,35,FROZEN FOODS,1,11.877
3024990,8/29/17,35,GROCERY I,47,862
3024991,8/29/17,35,GROCERY II,0,3
3024992,8/29/17,35,HARDWARE,0,1
3024993,8/29/17,35,HOME AND KITCHEN I,0,11
3024994,8/29/17,35,HOME AND KITCHEN II,0,13
3024995,8/29/17,35,HOME APPLIANCES,0,1
3024996,8/29/17,35,HOME CARE,4,104
3024999,8/29/17,35,LINGERIE,0,7
3025002,8/29/17,35,MEATS,0,193.307
3025003,8/29/17,35,PERSONAL CARE,6,43
3025006,8/29/17,35,POULTRY,0,81.097
3025007,8/29/17,35,PREPARED FOODS,0,19
3025008,8/29/17,35,PRODUCE,84,627.733
3025010,8/29/17,35,SEAFOOD,0,1
3025011,8/29/17,36,AUTOMOTIVE,0,5
3025014,8/29/17,36,BEVERAGES,21,1025
3025016,8/29/17,36,BREAD/BAKERY,2,465
3025017,8/29/17,36,CELEBRATION,0,9
3025018,8/29/17,36,CLEANING,24,859
3025019,8/29/17,36,DAIRY,10,528
3025020,8/29/17,36,DELI,8,154.806
3025021,8/29/17,36,EGGS,1,115
3025022,8/29/17,36,FROZEN FOODS,1,78.06
3025023,8/29/17,36,GROCERY I,56,1881.333
3025026,8/29/17,36,HOME AND KITCHEN I,0,31
3025027,8/29/17,36,HOME AND KITCHEN II,0,5
3025029,8/29/17,36,HOME CARE,5,269
3025031,8/29/17,36,LAWN AND GARDEN,3,4
3025032,8/29/17,36,LINGERIE,0,14
3025035,8/29/17,36,MEATS,0,107.645
3025036,8/29/17,36,PERSONAL CARE,11,169
3025039,8/29/17,36,POULTRY,0,76.678
3025040,8/29/17,36,PREPARED FOODS,0,30.554
3025041,8/29/17,36,PRODUCE,139,2792.749
3025043,8/29/17,36,SEAFOOD,0,1
3025047,8/29/17,37,BEVERAGES,34,1064
3025049,8/29/17,37,BREAD/BAKERY,9,488.135
3025050,8/29/17,37,CELEBRATION,0,11
3025051,8/29/17,37,CLEANING,8,1074
3025052,8/29/17,37,DAIRY,14,938
3025053,8/29/17,37,DELI,10,116.798996
3025054,8/29/17,37,EGGS,0,181
3025055,8/29/17,37,FROZEN FOODS,1,191
3025056,8/29/17,37,GROCERY I,51,3404
3025062,8/29/17,37,HOME CARE,5,376
3025064,8/29/17,37,LAWN AND GARDEN,0,10
3025068,8/29/17,37,MEATS,0,543.763
3025069,8/29/17,37,PERSONAL CARE,13,212
3025071,8/29/17,37,PLAYERS AND ELECTRONICS,0,13
3025072,8/29/17,37,POULTRY,0,264.094
3025073,8/29/17,37,PREPARED FOODS,0,164.836
3025074,8/29/17,37,PRODUCE,1,7
3025076,8/29/17,37,SEAFOOD,0,17.774
3025080,8/29/17,38,BEVERAGES,31,611
3025082,8/29/17,38,BREAD/BAKERY,10,698.825
3025083,8/29/17,38,CELEBRATION,0,14
3025084,8/29/17,38,CLEANING,17,847
3025085,8/29/17,38,DAIRY,13,827
3025086,8/29/17,38,DELI,8,180.008
3025087,8/29/17,38,EGGS,0,98
3025088,8/29/17,38,FROZEN FOODS,0,160
3025089,8/29/17,38,GROCERY I,65,2870
3025095,8/29/17,38,HOME CARE,4,443
3025097,8/29/17,38,LAWN AND GARDEN,0,7
3025099,8/29/17,38,LIQUOR WINE BEER,2,32
3025101,8/29/17,38,MEATS,0,155.259
3025102,8/29/17,38,PERSONAL CARE,12,269
3025104,8/29/17,38,PLAYERS AND ELECTRONICS,0,11
3025105,8/29/17,38,POULTRY,0,172.089
3025106,8/29/17,38,PREPARED FOODS,0,165.418
3025107,8/29/17,38,PRODUCE,1,1
3025109,8/29/17,38,SEAFOOD,0,19.067001
3025110,8/29/17,39,AUTOMOTIVE,0,4
3025112,8/29/17,39,BEAUTY,1,3
3025113,8/29/17,39,BEVERAGES,21,658
3025115,8/29/17,39,BREAD/BAKERY,3,539
3025117,8/29/17,39,CLEANING,22,1056
3025118,8/29/17,39,DAIRY,12,535
3025119,8/29/17,39,DELI,9,134.31
3025120,8/29/17,39,EGGS,1,221
3025121,8/29/17,39,FROZEN FOODS,1,43
3025122,8/29/17,39,GROCERY I,57,3484.952
3025124,8/29/17,39,HARDWARE,0,1
3025126,8/29/17,39,HOME AND KITCHEN II,0,14
3025128,8/29/17,39,HOME CARE,9,292
3025129,8/29/17,39,LADIESWEAR,0,14
3025130,8/29/17,39,LAWN AND GARDEN,3,8
3025131,8/29/17,39,LINGERIE,0,8
3025134,8/29/17,39,MEATS,0,112.365
3025135,8/29/17,39,PERSONAL CARE,10,203
3025138,8/29/17,39,POULTRY,1,167.5024
3025139,8/29/17,39,PREPARED FOODS,0,84.007
3025140,8/29/17,39,PRODUCE,154,2463.323
3025142,8/29/17,39,SEAFOOD,0,11
3025146,8/29/17,4,BEVERAGES,36,1821
3025148,8/29/17,4,BREAD/BAKERY,10,267.395
